residential_heat_supply_a;113853.571;0
residential_heat_supply_b;869.052;0
residential_heat_supply_c;0;0
residential_dhw;12746.960;0
residential_cooling;0;0
tertiary_heat_supply_a;33526.790;0
tertiary_heat_supply_b;5100.480;0
tertiary_heat_supply_c;0;0
tertiary_dhw;4291.920;0
tertiary_cooling;0;0
