residential_heat_supply_a;229316.100;0
residential_heat_supply_b;0;0
residential_heat_supply_c;0;0
residential_dhw;64679.000;0
residential_cooling;35000.000;0
tertiary_heat_supply_a;118121.400;0
tertiary_heat_supply_b;0;0
tertiary_heat_supply_c;0;0
tertiary_dhw;13125.000;0
tertiary_cooling;129500.000;0
