residential_heat_supply_a;2685933.103;0
residential_heat_supply_b;15492.951;0
residential_heat_supply_c;1084.252;0
residential_dhw;462566.000;0
residential_cooling;0;0
tertiary_heat_supply_a;1030393.702;0
tertiary_heat_supply_b;1234894.912;0
tertiary_heat_supply_c;16288.290;0
tertiary_dhw;253508.540;0
tertiary_cooling;168000.000;0
